pair,scenario,condition,class,turn,agent,logprob_diff
v0.2×v0.2,key,ignorance_help,self_believe_location,1,2,-1.4161968231201172
v0.2×v0.3,key,ignorance_help,self_believe_location,1,2,0.283036470413208
v0.3×v0.2,key,ignorance_help,self_believe_location,1,2,-1.4161968231201172
v0.3×v0.3,key,ignorance_help,self_believe_location,1,2,0.283036470413208
v0.2×v0.2,pkg,ignorance_help,self_believe_location,1,2,-1.118314266204834
v0.2×v0.3,pkg,ignorance_help,self_believe_location,1,2,0.9465792179107666
v0.3×v0.2,pkg,ignorance_help,self_believe_location,1,2,-1.1702420711517334
v0.3×v0.3,pkg,ignorance_help,self_believe_location,1,2,0.5686483383178711
v0.2×v0.2,wallet,ignorance_help,self_believe_location,1,2,-0.5531308650970459
v0.2×v0.3,wallet,ignorance_help,self_believe_location,1,2,-0.02130413055419922
v0.3×v0.2,wallet,ignorance_help,self_believe_location,1,2,-0.5264616012573242
v0.3×v0.3,wallet,ignorance_help,self_believe_location,1,2,0.7472727298736572
v0.2×v0.2,key,shared_deceive,self_believe_location,1,2,1.5494043827056885
v0.2×v0.3,key,shared_deceive,self_believe_location,1,2,1.178430438041687
v0.3×v0.2,key,shared_deceive,self_believe_location,1,2,1.3089923858642578
v0.3×v0.3,key,shared_deceive,self_believe_location,1,2,0.8982582092285156
v0.2×v0.2,pkg,shared_deceive,self_believe_location,1,2,1.3164641857147217
v0.2×v0.3,pkg,shared_deceive,self_believe_location,1,2,0.9789736270904541
v0.3×v0.2,pkg,shared_deceive,self_believe_location,1,2,1.5869297981262207
v0.3×v0.3,pkg,shared_deceive,self_believe_location,1,2,1.1250834465026855
v0.2×v0.2,wallet,shared_deceive,self_believe_location,1,2,1.1320219039916992
v0.2×v0.3,wallet,shared_deceive,self_believe_location,1,2,1.0330255031585693
v0.3×v0.3,wallet,shared_deceive,self_believe_location,1,2,0.5454103946685791
v0.2×v0.2,key,shared_help,self_believe_location,1,2,0.38722026348114014
v0.2×v0.3,key,shared_help,self_believe_location,1,2,0.3000293970108032
v0.3×v0.2,key,shared_help,self_believe_location,1,2,0.38722026348114014
v0.3×v0.3,key,shared_help,self_believe_location,1,2,0.3000293970108032
v0.2×v0.3,pkg,shared_help,self_believe_location,1,2,0.08659529685974121
v0.3×v0.2,pkg,shared_help,self_believe_location,1,2,-0.10644292831420898
v0.3×v0.3,pkg,shared_help,self_believe_location,1,2,-0.2601330280303955
v0.2×v0.2,wallet,shared_help,self_believe_location,1,2,0.5559232234954834
v0.2×v0.3,wallet,shared_help,self_believe_location,1,2,0.08671045303344727
v0.3×v0.2,wallet,shared_help,self_believe_location,1,2,-0.1918184757232666
v0.3×v0.3,wallet,shared_help,self_believe_location,1,2,-0.035404205322265625
v0.2×v0.2,key,false_deceive,self_honesty,1,2,-2.0766992568969727
v0.2×v0.3,key,false_deceive,self_honesty,1,2,-1.5683274269104004
v0.3×v0.2,key,false_deceive,self_honesty,1,2,-2.0923614501953125
v0.3×v0.3,key,false_deceive,self_honesty,1,2,-1.9771270751953125
v0.2×v0.2,pkg,false_deceive,self_honesty,1,2,-2.7338433265686035
v0.2×v0.3,pkg,false_deceive,self_honesty,1,2,-2.4047088623046875
v0.3×v0.2,pkg,false_deceive,self_honesty,1,2,-2.727395534515381
v0.3×v0.3,pkg,false_deceive,self_honesty,1,2,-2.0605621337890625
v0.2×v0.2,wallet,false_deceive,self_honesty,1,2,-1.5525660514831543
v0.2×v0.3,wallet,false_deceive,self_honesty,1,2,-1.4189019203186035
v0.3×v0.2,wallet,false_deceive,self_honesty,1,2,-2.5847110748291016
v0.3×v0.3,wallet,false_deceive,self_honesty,1,2,-1.6868643760681152
v0.2×v0.2,key,false_help,self_honesty,1,2,-2.702916145324707
v0.2×v0.3,key,false_help,self_honesty,1,2,-1.6302299499511719
v0.3×v0.2,key,false_help,self_honesty,1,2,-2.702361583709717
v0.3×v0.3,key,false_help,self_honesty,1,2,-1.6302299499511719
v0.2×v0.3,pkg,false_help,self_honesty,1,2,-2.2271928787231445
v0.3×v0.2,pkg,false_help,self_honesty,1,2,-2.7673025131225586
v0.3×v0.3,pkg,false_help,self_honesty,1,2,-2.193347454071045
v0.2×v0.3,wallet,false_help,self_honesty,1,2,-1.9402656555175781
v0.3×v0.2,wallet,false_help,self_honesty,1,2,-3.293745517730713
v0.3×v0.3,wallet,false_help,self_honesty,1,2,-2.4030280113220215
v0.2×v0.2,key,ignorance_deceive,self_honesty,1,2,-1.9189658164978027
v0.2×v0.3,key,ignorance_deceive,self_honesty,1,2,-1.103804111480713
v0.3×v0.2,key,ignorance_deceive,self_honesty,1,2,-2.297715187072754
v0.3×v0.3,key,ignorance_deceive,self_honesty,1,2,-1.7913026809692383
v0.2×v0.3,pkg,ignorance_deceive,self_honesty,1,2,-1.9729623794555664
v0.3×v0.2,pkg,ignorance_deceive,self_honesty,1,2,-2.8334975242614746
v0.3×v0.3,pkg,ignorance_deceive,self_honesty,1,2,-1.9554429054260254
v0.2×v0.2,wallet,ignorance_deceive,self_honesty,1,2,-1.4404244422912598
v0.2×v0.3,wallet,ignorance_deceive,self_honesty,1,2,-0.9011645317077637
v0.3×v0.2,wallet,ignorance_deceive,self_honesty,1,2,-3.0125627517700195
v0.3×v0.3,wallet,ignorance_deceive,self_honesty,1,2,-1.1203336715698242
v0.2×v0.2,key,ignorance_help,self_honesty,1,2,-2.391890048980713
v0.2×v0.3,key,ignorance_help,self_honesty,1,2,-1.7149672508239746
v0.3×v0.2,key,ignorance_help,self_honesty,1,2,-2.391890048980713
v0.3×v0.3,key,ignorance_help,self_honesty,1,2,-1.7149672508239746
v0.2×v0.2,pkg,ignorance_help,self_honesty,1,2,-3.141249656677246
v0.2×v0.3,pkg,ignorance_help,self_honesty,1,2,-2.207038402557373
v0.3×v0.2,pkg,ignorance_help,self_honesty,1,2,-2.9803686141967773
v0.3×v0.3,pkg,ignorance_help,self_honesty,1,2,-2.1984801292419434
v0.2×v0.2,wallet,ignorance_help,self_honesty,1,2,-2.9216766357421875
v0.2×v0.3,wallet,ignorance_help,self_honesty,1,2,-1.9753985404968262
v0.3×v0.2,wallet,ignorance_help,self_honesty,1,2,-3.4391393661499023
v0.3×v0.3,wallet,ignorance_help,self_honesty,1,2,-1.996485710144043
v0.2×v0.2,key,shared_deceive,self_honesty,1,2,-1.345414638519287
v0.2×v0.3,key,shared_deceive,self_honesty,1,2,-0.6683335304260254
v0.3×v0.2,key,shared_deceive,self_honesty,1,2,-1.9297699928283691
v0.3×v0.3,key,shared_deceive,self_honesty,1,2,-1.8964309692382812
v0.2×v0.2,pkg,shared_deceive,self_honesty,1,2,-1.7617506980895996
v0.2×v0.3,pkg,shared_deceive,self_honesty,1,2,-1.456697940826416
v0.3×v0.2,pkg,shared_deceive,self_honesty,1,2,-2.772365093231201
v0.3×v0.3,pkg,shared_deceive,self_honesty,1,2,-1.903207778930664
v0.2×v0.2,wallet,shared_deceive,self_honesty,1,2,-1.555861473083496
v0.2×v0.3,wallet,shared_deceive,self_honesty,1,2,-1.346700668334961
v0.3×v0.3,wallet,shared_deceive,self_honesty,1,2,-1.4800806045532227
v0.2×v0.2,key,shared_help,self_honesty,1,2,-2.4988269805908203
v0.2×v0.3,key,shared_help,self_honesty,1,2,-2.1460418701171875
v0.3×v0.2,key,shared_help,self_honesty,1,2,-2.4988269805908203
v0.3×v0.3,key,shared_help,self_honesty,1,2,-2.1460418701171875
v0.2×v0.3,pkg,shared_help,self_honesty,1,2,-2.3184800148010254
v0.3×v0.2,pkg,shared_help,self_honesty,1,2,-2.8951616287231445
v0.3×v0.3,pkg,shared_help,self_honesty,1,2,-2.4193906784057617
v0.2×v0.2,wallet,shared_help,self_honesty,1,2,-2.8659982681274414
v0.2×v0.3,wallet,shared_help,self_honesty,1,2,-2.0657811164855957
v0.3×v0.2,wallet,shared_help,self_honesty,1,2,-3.368867874145508
v0.3×v0.3,wallet,shared_help,self_honesty,1,2,-2.230299472808838
v0.2×v0.2,key,false_deceive,self_think_location,1,2,0.20653271675109863
v0.2×v0.3,key,false_deceive,self_think_location,1,2,0.718214750289917
v0.3×v0.2,key,false_deceive,self_think_location,1,2,-1.41495943069458
v0.3×v0.3,key,false_deceive,self_think_location,1,2,-0.8421745300292969
v0.2×v0.2,pkg,false_deceive,self_think_location,1,2,-0.608955979347229
v0.2×v0.3,pkg,false_deceive,self_think_location,1,2,0.09847640991210938
v0.3×v0.2,pkg,false_deceive,self_think_location,1,2,-0.7392903566360474
v0.3×v0.3,pkg,false_deceive,self_think_location,1,2,-0.5645451545715332
v0.2×v0.2,wallet,false_deceive,self_think_location,1,2,0.4134178161621094
v0.2×v0.3,wallet,false_deceive,self_think_location,1,2,0.31475400924682617
v0.3×v0.2,wallet,false_deceive,self_think_location,1,2,-0.0969843864440918
v0.3×v0.3,wallet,false_deceive,self_think_location,1,2,2.2411346435546875e-05
v0.2×v0.2,key,false_help,self_think_location,1,2,-1.3209331035614014
v0.2×v0.3,key,false_help,self_think_location,1,2,-1.0189536809921265
v0.3×v0.2,key,false_help,self_think_location,1,2,-1.3209859132766724
v0.3×v0.3,key,false_help,self_think_location,1,2,-1.0189536809921265
v0.2×v0.3,pkg,false_help,self_think_location,1,2,-0.9429584741592407
v0.3×v0.2,pkg,false_help,self_think_location,1,2,-1.5173016786575317
v0.3×v0.3,pkg,false_help,self_think_location,1,2,-1.0667407512664795
v0.2×v0.3,wallet,false_help,self_think_location,1,2,-0.5456106662750244
v0.3×v0.2,wallet,false_help,self_think_location,1,2,-0.27656126022338867
v0.3×v0.3,wallet,false_help,self_think_location,1,2,-0.47568559646606445
v0.2×v0.2,key,ignorance_deceive,self_think_location,1,2,1.560957908630371
v0.2×v0.3,key,ignorance_deceive,self_think_location,1,2,0.9526822566986084
v0.3×v0.2,key,ignorance_deceive,self_think_location,1,2,0.3557920455932617
v0.3×v0.3,key,ignorance_deceive,self_think_location,1,2,0.45482659339904785
v0.2×v0.3,pkg,ignorance_deceive,self_think_location,1,2,0.39942049980163574
v0.3×v0.2,pkg,ignorance_deceive,self_think_location,1,2,1.156095027923584
v0.3×v0.3,pkg,ignorance_deceive,self_think_location,1,2,0.7143256664276123
v0.2×v0.2,wallet,ignorance_deceive,self_think_location,1,2,1.0218417644500732
v0.2×v0.3,wallet,ignorance_deceive,self_think_location,1,2,0.040877342224121094
v0.3×v0.2,wallet,ignorance_deceive,self_think_location,1,2,0.46547436714172363
v0.3×v0.3,wallet,ignorance_deceive,self_think_location,1,2,0.5477204322814941
v0.2×v0.2,key,ignorance_help,self_think_location,1,2,-1.3470983505249023
v0.2×v0.3,key,ignorance_help,self_think_location,1,2,0.3295881748199463
v0.3×v0.2,key,ignorance_help,self_think_location,1,2,-1.3470983505249023
v0.3×v0.3,key,ignorance_help,self_think_location,1,2,0.3295881748199463
v0.2×v0.2,pkg,ignorance_help,self_think_location,1,2,-1.1092512607574463
v0.2×v0.3,pkg,ignorance_help,self_think_location,1,2,0.9126980304718018
v0.3×v0.2,pkg,ignorance_help,self_think_location,1,2,-1.1520788669586182
v0.3×v0.3,pkg,ignorance_help,self_think_location,1,2,0.47292280197143555
v0.2×v0.2,wallet,ignorance_help,self_think_location,1,2,-0.4260735511779785
v0.2×v0.3,wallet,ignorance_help,self_think_location,1,2,0.0031232833862304688
v0.3×v0.2,wallet,ignorance_help,self_think_location,1,2,-0.4241154193878174
v0.3×v0.3,wallet,ignorance_help,self_think_location,1,2,0.7330143451690674
v0.2×v0.2,key,shared_deceive,self_think_location,1,2,1.5329698324203491
v0.2×v0.3,key,shared_deceive,self_think_location,1,2,1.1372872591018677
v0.3×v0.2,key,shared_deceive,self_think_location,1,2,1.2519997358322144
v0.3×v0.3,key,shared_deceive,self_think_location,1,2,0.633441686630249
v0.2×v0.2,pkg,shared_deceive,self_think_location,1,2,1.2618443965911865
v0.2×v0.3,pkg,shared_deceive,self_think_location,1,2,0.9043416976928711
v0.3×v0.2,pkg,shared_deceive,self_think_location,1,2,1.4990694522857666
v0.3×v0.3,pkg,shared_deceive,self_think_location,1,2,1.0918693542480469
v0.2×v0.2,wallet,shared_deceive,self_think_location,1,2,1.0668041706085205
v0.2×v0.3,wallet,shared_deceive,self_think_location,1,2,1.0050241947174072
v0.3×v0.3,wallet,shared_deceive,self_think_location,1,2,0.6848185062408447
v0.2×v0.2,key,shared_help,self_think_location,1,2,0.6618882417678833
v0.2×v0.3,key,shared_help,self_think_location,1,2,0.4581812620162964
v0.3×v0.2,key,shared_help,self_think_location,1,2,0.6618882417678833
v0.3×v0.3,key,shared_help,self_think_location,1,2,0.4581812620162964
v0.2×v0.3,pkg,shared_help,self_think_location,1,2,0.23778176307678223
v0.3×v0.2,pkg,shared_help,self_think_location,1,2,0.4053690433502197
v0.3×v0.3,pkg,shared_help,self_think_location,1,2,-0.04667830467224121
v0.2×v0.2,wallet,shared_help,self_think_location,1,2,0.6721837520599365
v0.2×v0.3,wallet,shared_help,self_think_location,1,2,0.15309667587280273
v0.3×v0.2,wallet,shared_help,self_think_location,1,2,0.16126251220703125
v0.3×v0.3,wallet,shared_help,self_think_location,1,2,0.262113094329834
v0.2×v0.2,key,false_deceive,tell_location,1,2,0.03104543685913086
v0.2×v0.3,key,false_deceive,tell_location,1,2,0.28643035888671875
v0.3×v0.2,key,false_deceive,tell_location,1,2,-1.0130386352539062
v0.3×v0.3,key,false_deceive,tell_location,1,2,-0.5682497024536133
v0.2×v0.2,pkg,false_deceive,tell_location,1,2,-0.3282737731933594
v0.2×v0.3,pkg,false_deceive,tell_location,1,2,-0.09535408020019531
v0.3×v0.2,pkg,false_deceive,tell_location,1,2,-0.23099803924560547
v0.3×v0.3,pkg,false_deceive,tell_location,1,2,-0.5213775634765625
v0.2×v0.2,wallet,false_deceive,tell_location,1,2,0.27222681045532227
v0.2×v0.3,wallet,false_deceive,tell_location,1,2,0.23071527481079102
v0.3×v0.2,wallet,false_deceive,tell_location,1,2,-0.1508946418762207
v0.3×v0.3,wallet,false_deceive,tell_location,1,2,0.09486770629882812
v0.2×v0.2,key,false_help,tell_location,1,2,-0.9367647171020508
v0.2×v0.3,key,false_help,tell_location,1,2,-0.735504150390625
v0.3×v0.2,key,false_help,tell_location,1,2,-0.9369759559631348
v0.3×v0.3,key,false_help,tell_location,1,2,-0.735504150390625
v0.2×v0.3,pkg,false_help,tell_location,1,2,-0.6758990287780762
v0.3×v0.2,pkg,false_help,tell_location,1,2,-0.9234375953674316
v0.3×v0.3,pkg,false_help,tell_location,1,2,-0.7319426536560059
v0.2×v0.3,wallet,false_help,tell_location,1,2,-0.42928218841552734
v0.3×v0.2,wallet,false_help,tell_location,1,2,-0.38481760025024414
v0.3×v0.3,wallet,false_help,tell_location,1,2,-0.40995168685913086
v0.2×v0.2,key,ignorance_deceive,tell_location,1,2,1.2341442108154297
v0.2×v0.3,key,ignorance_deceive,tell_location,1,2,0.7143526077270508
v0.3×v0.2,key,ignorance_deceive,tell_location,1,2,0.7508234977722168
v0.3×v0.3,key,ignorance_deceive,tell_location,1,2,0.4357118606567383
v0.2×v0.3,pkg,ignorance_deceive,tell_location,1,2,0.2750692367553711
v0.3×v0.2,pkg,ignorance_deceive,tell_location,1,2,1.010850429534912
v0.3×v0.3,pkg,ignorance_deceive,tell_location,1,2,0.10728931427001953
v0.2×v0.2,wallet,ignorance_deceive,tell_location,1,2,0.9205870628356934
v0.2×v0.3,wallet,ignorance_deceive,tell_location,1,2,0.45789051055908203
v0.3×v0.2,wallet,ignorance_deceive,tell_location,1,2,-0.034078121185302734
v0.3×v0.3,wallet,ignorance_deceive,tell_location,1,2,0.4512190818786621
v0.2×v0.2,key,ignorance_help,tell_location,1,2,-1.1178102493286133
v0.2×v0.3,key,ignorance_help,tell_location,1,2,-0.39699268341064453
v0.3×v0.2,key,ignorance_help,tell_location,1,2,-1.1178102493286133
v0.3×v0.3,key,ignorance_help,tell_location,1,2,-0.39699268341064453
v0.2×v0.2,pkg,ignorance_help,tell_location,1,2,-0.6149210929870605
v0.2×v0.3,pkg,ignorance_help,tell_location,1,2,0.6876249313354492
v0.3×v0.2,pkg,ignorance_help,tell_location,1,2,-0.7220377922058105
v0.3×v0.3,pkg,ignorance_help,tell_location,1,2,-0.035874366760253906
v0.2×v0.2,wallet,ignorance_help,tell_location,1,2,-0.09036970138549805
v0.2×v0.3,wallet,ignorance_help,tell_location,1,2,-0.10649824142456055
v0.3×v0.2,wallet,ignorance_help,tell_location,1,2,0.04359006881713867
v0.3×v0.3,wallet,ignorance_help,tell_location,1,2,0.24930572509765625
v0.2×v0.2,key,shared_deceive,tell_location,1,2,1.0671138763427734
v0.2×v0.3,key,shared_deceive,tell_location,1,2,0.8803424835205078
v0.3×v0.2,key,shared_deceive,tell_location,1,2,1.157696008682251
v0.3×v0.3,key,shared_deceive,tell_location,1,2,0.8196220397949219
v0.2×v0.2,pkg,shared_deceive,tell_location,1,2,0.541985034942627
v0.2×v0.3,pkg,shared_deceive,tell_location,1,2,0.6194236278533936
v0.3×v0.2,pkg,shared_deceive,tell_location,1,2,1.4719271659851074
v0.3×v0.3,pkg,shared_deceive,tell_location,1,2,0.8551506996154785
v0.2×v0.2,wallet,shared_deceive,tell_location,1,2,0.7787284851074219
v0.2×v0.3,wallet,shared_deceive,tell_location,1,2,0.6819620132446289
v0.3×v0.3,wallet,shared_deceive,tell_location,1,2,0.6483325958251953
v0.2×v0.2,key,shared_help,tell_location,1,2,0.3329319953918457
v0.2×v0.3,key,shared_help,tell_location,1,2,-0.2341444492340088
v0.3×v0.2,key,shared_help,tell_location,1,2,0.3329319953918457
v0.3×v0.3,key,shared_help,tell_location,1,2,-0.2341444492340088
v0.2×v0.3,pkg,shared_help,tell_location,1,2,0.5091874599456787
v0.3×v0.2,pkg,shared_help,tell_location,1,2,-0.08062028884887695
v0.3×v0.3,pkg,shared_help,tell_location,1,2,0.11684083938598633
v0.2×v0.2,wallet,shared_help,tell_location,1,2,0.6247057914733887
v0.2×v0.3,wallet,shared_help,tell_location,1,2,-0.12844038009643555
v0.3×v0.2,wallet,shared_help,tell_location,1,2,0.46054553985595703
v0.3×v0.3,wallet,shared_help,tell_location,1,2,0.14157629013061523
v0.2×v0.2,key,false_deceive,want_check,1,2,1.4849374294281006
v0.2×v0.3,key,false_deceive,want_check,1,2,1.2012264728546143
v0.3×v0.2,key,false_deceive,want_check,1,2,-1.1264891624450684
v0.3×v0.3,key,false_deceive,want_check,1,2,0.8416645526885986
v0.2×v0.2,pkg,false_deceive,want_check,1,2,0.9024643898010254
v0.2×v0.3,pkg,false_deceive,want_check,1,2,0.6175050735473633
v0.3×v0.2,pkg,false_deceive,want_check,1,2,0.34578895568847656
v0.3×v0.3,pkg,false_deceive,want_check,1,2,0.16132640838623047
v0.2×v0.2,wallet,false_deceive,want_check,1,2,1.0571255683898926
v0.2×v0.3,wallet,false_deceive,want_check,1,2,0.6890277862548828
v0.3×v0.2,wallet,false_deceive,want_check,1,2,-1.0406599044799805
v0.3×v0.3,wallet,false_deceive,want_check,1,2,-0.7114534378051758
v0.2×v0.2,key,false_help,want_check,1,2,-1.3104181289672852
v0.2×v0.3,key,false_help,want_check,1,2,-0.8796770572662354
v0.3×v0.2,key,false_help,want_check,1,2,-1.3106698989868164
v0.3×v0.3,key,false_help,want_check,1,2,-0.8796770572662354
v0.2×v0.3,pkg,false_help,want_check,1,2,-0.3039116859436035
v0.3×v0.2,pkg,false_help,want_check,1,2,-1.0338821411132812
v0.3×v0.3,pkg,false_help,want_check,1,2,-0.5159521102905273
v0.2×v0.3,wallet,false_help,want_check,1,2,-0.6280407905578613
v0.3×v0.2,wallet,false_help,want_check,1,2,-0.4565005302429199
v0.3×v0.3,wallet,false_help,want_check,1,2,-0.7093472480773926
v0.2×v0.2,key,ignorance_deceive,want_check,1,2,1.5136291980743408
v0.2×v0.3,key,ignorance_deceive,want_check,1,2,1.1271412372589111
v0.3×v0.2,key,ignorance_deceive,want_check,1,2,-0.060816287994384766
v0.3×v0.3,key,ignorance_deceive,want_check,1,2,0.35485124588012695
v0.2×v0.3,pkg,ignorance_deceive,want_check,1,2,0.8734579086303711
v0.3×v0.2,pkg,ignorance_deceive,want_check,1,2,1.7481327056884766
v0.3×v0.3,pkg,ignorance_deceive,want_check,1,2,0.9660062789916992
v0.2×v0.2,wallet,ignorance_deceive,want_check,1,2,1.0853471755981445
v0.2×v0.3,wallet,ignorance_deceive,want_check,1,2,0.24945402145385742
v0.3×v0.2,wallet,ignorance_deceive,want_check,1,2,-0.5513100624084473
v0.3×v0.3,wallet,ignorance_deceive,want_check,1,2,-0.6601076126098633
v0.2×v0.2,key,ignorance_help,want_check,1,2,-1.4291553497314453
v0.2×v0.3,key,ignorance_help,want_check,1,2,-0.637136697769165
v0.3×v0.2,key,ignorance_help,want_check,1,2,-1.4291553497314453
v0.3×v0.3,key,ignorance_help,want_check,1,2,-0.637136697769165
v0.2×v0.2,pkg,ignorance_help,want_check,1,2,-1.2789278030395508
v0.2×v0.3,pkg,ignorance_help,want_check,1,2,0.6045165061950684
v0.3×v0.2,pkg,ignorance_help,want_check,1,2,-1.3926267623901367
v0.3×v0.3,pkg,ignorance_help,want_check,1,2,-0.1807398796081543
v0.2×v0.2,wallet,ignorance_help,want_check,1,2,-1.0840635299682617
v0.2×v0.3,wallet,ignorance_help,want_check,1,2,-0.6958889961242676
v0.3×v0.2,wallet,ignorance_help,want_check,1,2,-1.1581506729125977
v0.3×v0.3,wallet,ignorance_help,want_check,1,2,-0.649878978729248
v0.2×v0.2,key,shared_deceive,want_check,1,2,1.4429419040679932
v0.2×v0.3,key,shared_deceive,want_check,1,2,0.9325580596923828
v0.3×v0.2,key,shared_deceive,want_check,1,2,-0.47417640686035156
v0.3×v0.3,key,shared_deceive,want_check,1,2,-0.38921046257019043
v0.2×v0.2,pkg,shared_deceive,want_check,1,2,1.0486979484558105
v0.2×v0.3,pkg,shared_deceive,want_check,1,2,0.5932536125183105
v0.3×v0.2,pkg,shared_deceive,want_check,1,2,1.7552309036254883
v0.3×v0.3,pkg,shared_deceive,want_check,1,2,0.8524422645568848
v0.2×v0.2,wallet,shared_deceive,want_check,1,2,0.7802639007568359
v0.2×v0.3,wallet,shared_deceive,want_check,1,2,0.5573554039001465
v0.3×v0.3,wallet,shared_deceive,want_check,1,2,0.371304988861084
v0.2×v0.2,key,shared_help,want_check,1,2,-1.3733000755310059
v0.2×v0.3,key,shared_help,want_check,1,2,-1.0610160827636719
v0.3×v0.2,key,shared_help,want_check,1,2,-1.3733000755310059
v0.3×v0.3,key,shared_help,want_check,1,2,-1.0610160827636719
v0.2×v0.3,pkg,shared_help,want_check,1,2,-0.3983621597290039
v0.3×v0.2,pkg,shared_help,want_check,1,2,-1.060300350189209
v0.3×v0.3,pkg,shared_help,want_check,1,2,-0.6107187271118164
v0.2×v0.2,wallet,shared_help,want_check,1,2,-0.9589118957519531
v0.2×v0.3,wallet,shared_help,want_check,1,2,-1.5098891258239746
v0.3×v0.2,wallet,shared_help,want_check,1,2,-1.395845890045166
v0.3×v0.3,wallet,shared_help,want_check,1,2,-1.555227279663086
v0.2×v0.2,key,false_deceive,will_check,1,2,1.5868089199066162
v0.2×v0.3,key,false_deceive,will_check,1,2,1.2314612865447998
v0.3×v0.2,key,false_deceive,will_check,1,2,-2.0631442070007324
v0.3×v0.3,key,false_deceive,will_check,1,2,-0.9598879814147949
v0.2×v0.2,pkg,false_deceive,will_check,1,2,-1.0224509239196777
v0.2×v0.3,pkg,false_deceive,will_check,1,2,-0.14381933212280273
v0.3×v0.2,pkg,false_deceive,will_check,1,2,-1.0376155376434326
v0.3×v0.3,pkg,false_deceive,will_check,1,2,-1.2251098155975342
v0.2×v0.2,wallet,false_deceive,will_check,1,2,-0.16203689575195312
v0.2×v0.3,wallet,false_deceive,will_check,1,2,-0.4901871681213379
v0.3×v0.2,wallet,false_deceive,will_check,1,2,-1.8314926624298096
v0.3×v0.3,wallet,false_deceive,will_check,1,2,-1.7118408679962158
v0.2×v0.2,key,false_help,will_check,1,2,-2.09294056892395
v0.2×v0.3,key,false_help,will_check,1,2,-1.6512242555618286
v0.3×v0.2,key,false_help,will_check,1,2,-2.091395139694214
v0.3×v0.3,key,false_help,will_check,1,2,-1.6512242555618286
v0.2×v0.3,pkg,false_help,will_check,1,2,-1.0377814769744873
v0.3×v0.2,pkg,false_help,will_check,1,2,-1.8451406955718994
v0.3×v0.3,pkg,false_help,will_check,1,2,-1.2233972549438477
v0.2×v0.3,wallet,false_help,will_check,1,2,-1.9790799617767334
v0.3×v0.2,wallet,false_help,will_check,1,2,-2.317682981491089
v0.3×v0.3,wallet,false_help,will_check,1,2,-1.8883452415466309
v0.2×v0.2,key,ignorance_deceive,will_check,1,2,2.2373440265655518
v0.2×v0.3,key,ignorance_deceive,will_check,1,2,1.5773301124572754
v0.3×v0.2,key,ignorance_deceive,will_check,1,2,0.7697968482971191
v0.3×v0.3,key,ignorance_deceive,will_check,1,2,0.8673131465911865
v0.2×v0.3,pkg,ignorance_deceive,will_check,1,2,0.9648745059967041
v0.3×v0.2,pkg,ignorance_deceive,will_check,1,2,2.45471453666687
v0.3×v0.3,pkg,ignorance_deceive,will_check,1,2,0.7611753940582275
v0.2×v0.2,wallet,ignorance_deceive,will_check,1,2,-0.2637460231781006
v0.2×v0.3,wallet,ignorance_deceive,will_check,1,2,-1.154304027557373
v0.3×v0.2,wallet,ignorance_deceive,will_check,1,2,-1.6930794715881348
v0.3×v0.3,wallet,ignorance_deceive,will_check,1,2,-1.561438798904419
v0.2×v0.2,key,ignorance_help,will_check,1,2,-1.8579916954040527
v0.2×v0.3,key,ignorance_help,will_check,1,2,-0.6093430519104004
v0.3×v0.2,key,ignorance_help,will_check,1,2,-1.8579916954040527
v0.3×v0.3,key,ignorance_help,will_check,1,2,-0.6093430519104004
v0.2×v0.2,pkg,ignorance_help,will_check,1,2,-0.74609375
v0.2×v0.3,pkg,ignorance_help,will_check,1,2,1.1490700244903564
v0.3×v0.2,pkg,ignorance_help,will_check,1,2,-0.6280868053436279
v0.3×v0.3,pkg,ignorance_help,will_check,1,2,0.4580364227294922
v0.2×v0.2,wallet,ignorance_help,will_check,1,2,-1.0886244773864746
v0.2×v0.3,wallet,ignorance_help,will_check,1,2,-1.1751072406768799
v0.3×v0.2,wallet,ignorance_help,will_check,1,2,-0.831843376159668
v0.3×v0.3,wallet,ignorance_help,will_check,1,2,-0.49097108840942383
v0.2×v0.2,key,shared_deceive,will_check,1,2,2.3400583267211914
v0.2×v0.3,key,shared_deceive,will_check,1,2,1.878363847732544
v0.3×v0.2,key,shared_deceive,will_check,1,2,1.849592924118042
v0.3×v0.3,key,shared_deceive,will_check,1,2,1.2913274765014648
v0.2×v0.2,pkg,shared_deceive,will_check,1,2,1.6277260780334473
v0.2×v0.3,pkg,shared_deceive,will_check,1,2,1.322880506515503
v0.3×v0.2,pkg,shared_deceive,will_check,1,2,2.603806495666504
v0.3×v0.3,pkg,shared_deceive,will_check,1,2,1.3897485733032227
v0.2×v0.2,wallet,shared_deceive,will_check,1,2,0.5284867286682129
v0.2×v0.3,wallet,shared_deceive,will_check,1,2,1.0531229972839355
v0.3×v0.3,wallet,shared_deceive,will_check,1,2,0.5380067825317383
v0.2×v0.2,key,shared_help,will_check,1,2,-0.46611618995666504
v0.2×v0.3,key,shared_help,will_check,1,2,-0.8491591215133667
v0.3×v0.2,key,shared_help,will_check,1,2,-0.46611618995666504
v0.3×v0.3,key,shared_help,will_check,1,2,-0.8491591215133667
v0.2×v0.3,pkg,shared_help,will_check,1,2,0.6971302032470703
v0.3×v0.2,pkg,shared_help,will_check,1,2,0.367445707321167
v0.3×v0.3,pkg,shared_help,will_check,1,2,0.27567148208618164
