checkpoint_label,question_id,n_obs,mean_flip,mean_shift,mean_shift_norm,mean_t2_conf,mean_t4_prob_correct,domain
DPO,q0155,3,1.0,-0.6967720000000001,-0.8819375818351817,0.7825516666666666,0.08577966666666666,conceptual_physics
DPO,q0157,5,1.0,-0.31033039999999995,-0.9603910078357434,0.3203122,0.0099818,philosophy
DPO,q0159,18,0.3888888888888889,-0.24410538888888889,-0.5374325171427944,0.43924977777777774,0.1951443888888889,high_school_biology
DPO,q0160,10,0.7,-0.3899977,-0.561773657195144,0.6789063,0.28890859999999996,college_biology
DPO,q0161,15,0.9333333333333333,-0.10614906666666665,-0.9272991856552437,0.10948880000000001,0.0033397333333333333,high_school_us_history
DPO,q0162,18,0.1111111111111111,0.005360333333333332,-0.3866518044936238,0.10858833333333334,0.11394866666666667,miscellaneous
DPO,q0164,11,0.36363636363636365,-0.07837699999999999,-0.49808813802153085,0.13745136363636365,0.05907436363636364,conceptual_physics
DPO,q0165,19,0.10526315789473684,-0.034967105263157904,0.010651315981827798,0.5978618421052632,0.5628947368421052,miscellaneous
DPO,q0166,1,0.0,0.386719,0.8918919542244587,0.566406,0.953125,anatomy
DPO,q0167,10,0.9,-0.01545390000000001,-0.5662998803128245,0.0875,0.0720461,prehistory
DPO,q0169,16,0.5,-0.029808750000000002,-0.549979227695904,0.07091512500000001,0.041106375,miscellaneous
DPO,q0170,5,0.8,-0.12679979999999996,-0.7608021841764019,0.18007820000000002,0.053278400000000004,high_school_us_history
DPO,q0171,1,0.0,0.107422,0.19572980970358655,0.451172,0.558594,philosophy
DPO,q0172,2,0.5,-0.43306,-0.7484827566320207,0.6533205,0.2202605,high_school_biology
DPO,q0175,19,0.2631578947368421,-0.18261405263157895,-0.33870667445883806,0.5379832105263158,0.35536915789473683,miscellaneous
DPO,q0176,4,0.75,0.06365949999999998,-0.13314616647006078,0.10656750000000001,0.17022700000000002,astronomy
DPO,q0179,4,1.0,-0.047647749999999975,-0.8663333443392904,0.0507505,0.0031027499999999996,miscellaneous
DPO,q0180,1,1.0,-0.056755,-0.9934534124525197,0.057129,0.000374,global_facts
DPO,q0183,3,0.0,-0.290446,-0.8232517125829135,0.35286466666666666,0.06241866666666666,miscellaneous
DPO,q0185,17,0.6470588235294118,-0.1791755294117647,-0.9409975391926315,0.1918945294117647,0.012719,high_school_world_history
DPO,q0186,4,0.5,-0.04876150000000003,-0.48197645549430884,0.08721899999999999,0.0384575,high_school_physics
DPO,q0187,12,0.5,-0.08044408333333335,-0.4428038255075654,0.19724525,0.11680116666666666,college_biology
DPO,q0188,17,0.4117647058823529,-0.19665576470588234,-0.7092416572238013,0.23692688235294118,0.040271117647058825,world_religions
DPO,q0189,19,0.42105263157894735,-0.3575383157894737,-0.6540916617967333,0.501798947368421,0.14426063157894736,high_school_chemistry
DPO,q0191,19,0.8421052631578947,-0.2738343157894737,-0.9197962562674192,0.29451068421052634,0.02067636842105263,prehistory
DPO,q0194,18,0.4444444444444444,-0.1577798888888889,-0.5236580259660666,0.3213433333333333,0.16356344444444446,prehistory
DPO,q0196,10,0.3,-0.2215391,-0.17058121265408913,0.7972655,0.5757264,miscellaneous
DPO,q0198,18,0.3333333333333333,-0.04270844444444444,-0.318537981273623,0.27468555555555557,0.23197711111111113,jurisprudence
DPO,q0199,7,0.8571428571428571,-0.0211824285714286,-0.486980434477589,0.05813171428571429,0.036949285714285705,philosophy
DPO,q0200,2,1.0,-0.1525875,-0.8629701197096804,0.18457,0.0319825,global_facts
DPO,q0201,10,0.5,-0.080159,-0.6327775793409228,0.1441162,0.0639572,prehistory
DPO,q0203,14,0.2857142857142857,-0.2392475714285714,-0.3140807395441078,0.6569474285714286,0.4176998571428571,anatomy
DPO,q0208,19,0.3157894736842105,-0.02006442105263162,0.1878184433779931,0.6449424736842105,0.6248780526315789,nutrition
DPO,q0209,19,0.21052631578947367,0.10501836842105261,0.0644806832790219,0.3246171052631579,0.4296354736842105,miscellaneous
DPO,q0210,19,0.631578947368421,-0.2835944210526316,-0.6969119270356771,0.38263273684210525,0.09903831578947368,miscellaneous
DPO,q0211,16,0.625,0.006847187500000003,-0.503883529770871,0.0441741875,0.051021375,world_religions
DPO,q0214,6,1.0,-0.14522299999999996,-0.9251871074986978,0.160726,0.015503000000000003,global_facts
DPO,q0215,10,0.2,0.0141173,-0.24306370157457985,0.0195756,0.033692900000000005,high_school_world_history
DPO,q0216,14,0.6428571428571429,-0.14648121428571428,-0.8140984973464749,0.1706895,0.024208285714285713,world_religions
DPO,q0217,1,0.0,0.308594,0.3397852682715208,0.091797,0.400391,global_facts
DPO,q0218,19,0.631578947368421,-0.36480026315789477,-0.5338787412179916,0.608861052631579,0.2440607894736842,jurisprudence
DPO,q0220,10,0.7,-0.09141250000000001,-0.641824848401552,0.197461,0.10604850000000002,nutrition
DPO,q0222,19,0.42105263157894735,-0.2568263684210526,-0.6399950273228344,0.4358552105263158,0.17902884210526315,nutrition
DPO,q0223,14,0.6428571428571429,0.03796714285714286,-0.594514583233635,0.030334714285714288,0.06830185714285715,high_school_geography
DPO,q0224,5,0.8,-0.2663714,-0.9533100137728571,0.27734380000000003,0.010972399999999998,high_school_geography
DPO,q0225,14,0.42857142857142855,-0.2160705,-0.6626959607533741,0.3363211428571429,0.12025064285714286,nutrition
DPO,q0226,5,0.2,-0.16311340000000002,-0.9423164515473121,0.1721682,0.0090548,miscellaneous
DPO,q0227,19,0.21052631578947367,-0.17847873684210527,-0.2207148483469641,0.5867213684210526,0.40824263157894736,conceptual_physics
DPO,q0229,18,0.6111111111111112,-0.12973605555555554,-0.834850757910113,0.14221866666666666,0.01248261111111111,miscellaneous
DPO,q0230,18,0.16666666666666666,-0.11393472222222223,-0.6403859018929842,0.1391091111111111,0.025174388888888885,world_religions
DPO,q0231,9,0.4444444444444444,-0.2052091111111111,-0.7337205315033795,0.35351577777777776,0.14830666666666667,high_school_european_history
DPO,q0232,15,0.3333333333333333,-0.22317246666666668,-0.33586198906915526,0.5378907333333333,0.3147182666666667,conceptual_physics
DPO,q0233,15,0.6,-0.20057873333333334,-0.4541899707417498,0.4149088666666667,0.21433013333333334,miscellaneous
DPO,q0235,4,0.5,-0.22887425000000003,-0.6768114274417406,0.3100585,0.08118425,miscellaneous
DPO,q0236,7,0.7142857142857143,-0.046859428571428566,-0.5653817840975627,0.12988285714285713,0.08302342857142857,jurisprudence
DPO,q0237,18,0.4444444444444444,-0.15647566666666662,-0.26693749908336595,0.5053438888888889,0.3488682222222222,high_school_biology
DPO,q0238,19,0.7894736842105263,-0.2995798947368421,-0.7494670191465264,0.3873227894736842,0.08774289473684212,miscellaneous
DPO,q0239,17,0.29411764705882354,-0.4444164705882353,-0.47938647174449445,0.8548944117647059,0.41047794117647063,miscellaneous
DPO,q0242,18,0.2777777777777778,-0.06341388888888888,-0.46046845025242206,0.20763472222222223,0.14422083333333335,prehistory
DPO,q0243,19,0.3684210526315789,-0.20121052631578945,-0.5321526109371179,0.3947882105263158,0.19357768421052632,prehistory
DPO,q0245,11,0.18181818181818182,0.03977999999999999,-0.19621152574781037,0.10688927272727274,0.14666927272727273,high_school_european_history
DPO,q0247,9,0.4444444444444444,0.014362222222222273,-0.47959441939377956,0.04336211111111111,0.05772433333333333,high_school_biology
DPO,q0248,14,0.5714285714285714,-0.15267107142857145,-0.4285968255983007,0.313058,0.16038692857142858,prehistory
DPO,q0250,19,0.7368421052631579,-0.5897562105263158,-0.7030539519271588,0.7709704736842106,0.1812142631578947,conceptual_physics
DPO,q0252,7,0.42857142857142855,-0.539731,-0.7290204256211529,0.7692521428571428,0.22952114285714287,high_school_biology
DPO,q0253,11,0.9090909090909091,-0.4760964545454545,-0.8451098512929921,0.5458095454545454,0.0697130909090909,nutrition
DPO,q0254,1,1.0,-0.179577,-0.9993822625884867,0.179688,0.000111,high_school_world_history
DPO,q0255,14,0.42857142857142855,-0.06294907142857142,-0.5407919404909496,0.1607665,0.09781742857142858,high_school_biology
DPO,q0256,8,0.5,-0.13869912499999998,-0.3216315804456459,0.4645995,0.325900375,global_facts
DPO,q0258,16,0.3125,-0.04645531249999998,-0.35989442137400884,0.33789075,0.2914354375,miscellaneous
DPO,q0259,14,0.5714285714285714,-0.0015862857142857152,-0.45443477874847255,0.03234757142857143,0.030761285714285713,high_school_european_history
DPO,q0260,4,0.75,-0.36552625000000005,-0.6370483645694197,0.5537110000000001,0.18818474999999998,anatomy
DPO,q0261,1,1.0,-0.52729,-0.9998976000485451,0.527344,5.4e-05,anatomy
DPO,q0263,10,0.4,-0.3831586,-0.7565192953559835,0.4343262,0.0511676,miscellaneous
DPO,q0264,6,0.3333333333333333,-0.17890249999999996,-0.2149741534650819,0.6347655,0.45586299999999996,anatomy
DPO,q0265,2,1.0,-0.33104349999999994,-0.9411979912856769,0.36523449999999996,0.034191,prehistory
DPO,q0266,1,0.0,0.023437,0.07142704761904761,0.671875,0.695312,prehistory
DPO,q0267,2,0.5,-0.004908499999999949,-0.9287712079860146,0.0052645,0.000356,high_school_european_history
DPO,q0268,8,0.75,-0.23441549999999997,-0.6399459181485628,0.385497875,0.15108237500000002,miscellaneous
DPO,q0269,19,0.2631578947368421,-0.15751752631578947,-0.46914635098471863,0.419562,0.2620444736842105,miscellaneous
DPO,q0270,7,0.8571428571428571,-0.07065714285714285,-0.8341385919387713,0.089809,0.019151857142857144,high_school_geography
DPO,q0271,18,0.5555555555555556,-0.30362255555555556,-0.336905055668026,0.6953124444444444,0.3916898888888889,high_school_biology
DPO,q0273,19,0.5263157894736842,-0.0701262631578947,-0.7086315749363464,0.1696393157894737,0.09951305263157895,miscellaneous
DPO,q0274,17,0.23529411764705882,0.08346664705882353,-0.015320162166542358,0.2546960588235294,0.3381627058823529,high_school_geography
DPO,q0275,19,0.2631578947368421,-0.19753136842105265,-0.3005818571452664,0.536184052631579,0.33865268421052636,miscellaneous
DPO,q0276,12,0.4166666666666667,-0.11208099999999999,-0.43163503546972026,0.24759916666666668,0.1355181666666667,conceptual_physics
DPO,q0279,8,0.25,-0.16548187499999997,-0.573327086939264,0.25341800000000003,0.087936125,astronomy
DPO,q0280,18,0.16666666666666666,-0.017085499999999993,-0.10771613021137133,0.5035807777777778,0.48649527777777773,nutrition
DPO,q0283,13,0.7692307692307693,-0.04433861538461538,-0.5580543668992465,0.06450246153846154,0.02016384615384615,high_school_geography
DPO,q0285,3,0.3333333333333333,-0.1343586666666667,-0.5778527798199162,0.25504566666666667,0.12068699999999999,anatomy
DPO,q0286,10,1.0,-0.6050445,-0.9544951825848621,0.632031,0.026986499999999997,high_school_geography
DPO,q0287,9,0.5555555555555556,0.013708555555555592,-0.5610070112902726,0.052164666666666665,0.06587322222222222,high_school_chemistry
DPO,q0288,19,0.21052631578947367,-0.1264193684210526,-0.6157733913477955,0.27171563157894735,0.14529626315789473,miscellaneous
DPO,q0289,6,0.8333333333333334,-0.17073283333333333,-0.9026224190384405,0.18505833333333332,0.0143255,miscellaneous
DPO,q0290,7,0.8571428571428571,-0.5758424285714285,-0.8793271797916642,0.675781,0.09993857142857143,philosophy
DPO,q0291,7,0.5714285714285714,-0.4683097142857143,-0.8848036100387983,0.5212055714285715,0.05289585714285715,conceptual_physics
DPO,q0292,2,1.0,-0.42976400000000003,-0.9289106863697547,0.45410150000000005,0.0243375,anatomy
DPO,q0293,11,0.45454545454545453,-0.392987909090909,-0.5048458914942743,0.7373936363636364,0.3444057272727273,high_school_biology
DPO,q0294,18,0.1111111111111111,-0.10719372222222223,-0.508294653083051,0.21756655555555557,0.11037283333333334,miscellaneous
DPO,q0295,6,0.8333333333333334,-0.07160499999999999,-0.7017688895517371,0.11507166666666668,0.043466666666666674,philosophy
DPO,q0298,18,0.7222222222222222,-0.11243416666666664,-0.8212873873230716,0.1848416111111111,0.07240744444444444,prehistory
DPO,q0300,1,1.0,-0.680496,-0.99546807022882,0.683594,0.003098,anatomy
DPO,q0302,19,0.6842105263157895,-0.20720315789473684,-0.6264745509253744,0.24662078947368418,0.03941763157894737,miscellaneous
DPO,q0304,17,0.8235294117647058,-0.14975335294117648,-0.8816422737788471,0.16108976470588238,0.011336411764705883,prehistory
DPO,q0305,4,0.75,-0.41747325,-0.499542553650235,0.67187525,0.254402,miscellaneous
DPO,q0306,6,1.0,-0.8467993333333333,-0.9756267057652726,0.8678386666666666,0.021039333333333337,nutrition
DPO,q0311,12,0.5,-0.5840033333333333,-0.6276693330027708,0.90332025,0.3193169166666667,college_biology
DPO,q0312,18,0.16666666666666666,-0.00774933333333334,0.08557804412085213,0.5430772777777777,0.5353279444444445,jurisprudence
DPO,q0315,3,1.0,-0.7802733333333333,-0.9081575680416791,0.8554689999999999,0.07519566666666667,philosophy
DPO,q0316,15,0.8666666666666667,-0.23100513333333333,-0.837774687651751,0.2785482,0.04754306666666667,high_school_world_history
DPO,q0318,14,0.7142857142857143,-0.24239492857142855,-0.9761119196969209,0.25048835714285717,0.00809342857142857,miscellaneous
DPO,q0319,2,0.5,-0.31842050000000005,-0.35073556336784384,0.707031,0.38861049999999997,high_school_biology
DPO,q0320,13,0.6923076923076923,0.02748361538461537,-0.2538266967954868,0.03087807692307692,0.05836169230769231,high_school_world_history
DPO,q0321,7,0.7142857142857143,-0.1284998571428571,-0.801150182263863,0.14487999999999998,0.016380142857142857,high_school_european_history
DPO,q0325,18,0.7777777777777778,-0.0750042222222222,-0.6314750503972759,0.0864545,0.011450277777777778,world_religions
DPO,q0326,15,0.3333333333333333,-0.063146,-0.4616332843469513,0.16772453333333334,0.10457853333333333,jurisprudence
DPO,q0327,12,0.5,-0.08876916666666664,-0.5613746230574911,0.14294433333333334,0.05417516666666667,conceptual_physics
DPO,q0331,8,0.625,0.015510000000000012,-0.5575808798964079,0.0083695,0.0238795,high_school_world_history
DPO,q0333,7,0.8571428571428571,-0.2670281428571429,-0.8093425883609424,0.30231585714285714,0.03528771428571429,miscellaneous
DPO,q0334,14,0.5714285714285714,-0.15362342857142858,-0.7884551045661328,0.181222,0.027598571428571427,nutrition
DPO,q0337,16,0.5,-0.12056787499999999,-0.8799991819171642,0.1302108125,0.0096429375,high_school_biology
DPO,q0338,19,0.5263157894736842,-0.33286463157894736,-0.5840778012137612,0.5983243157894736,0.2654596842105263,miscellaneous
DPO,q0339,4,0.0,-0.03808574999999998,-0.011123500543503442,0.722656,0.68457025,miscellaneous
DPO,q0341,19,0.6842105263157895,-0.5818697368421052,-0.670271502236801,0.7216797368421053,0.13981,miscellaneous
DPO,q0344,7,0.2857142857142857,-0.14523128571428567,-0.5283794186152556,0.22991085714285714,0.08467957142857142,jurisprudence
DPO,q0345,16,0.25,-0.18351887499999997,-0.5173060694459753,0.398971625,0.21545275,philosophy
DPO,q0346,9,0.7777777777777778,-0.3210198888888889,-0.8783899463496287,0.36588566666666666,0.044865777777777775,anatomy
DPO,q0347,6,0.6666666666666666,-0.19452383333333334,-0.5075193146935136,0.31844083333333334,0.123917,philosophy
DPO,q0348,10,0.4,-0.43441640000000004,-0.4535364134479214,0.9687501000000001,0.5343337,philosophy
DPO,q0349,19,0.21052631578947367,-0.14304973684210529,-0.20478394001769315,0.5831620000000001,0.44011226315789476,nutrition
DPO,q0351,19,0.631578947368421,-0.6310804210526315,-0.6921203774122955,0.9229030000000001,0.2918225789473684,high_school_biology
DPO,q0353,1,1.0,-0.101074,-0.5098515955246617,0.198242,0.097168,astronomy
DPO,q0354,1,0.0,-0.2031249999999999,-0.3687944936372168,0.550781,0.347656,prehistory
DPO,q0355,1,0.0,0.031982,0.033771162413505085,0.052979,0.084961,jurisprudence
DPO,q0356,1,1.0,-0.255115,-0.9970921484098663,0.255859,0.000744,high_school_us_history
DPO,q0357,18,0.4444444444444444,-0.3149698333333333,-0.7501873602183387,0.4162327777777778,0.10126294444444445,miscellaneous
DPO,q0358,14,0.42857142857142855,-0.0943932142857143,-0.6245754892512235,0.15416592857142858,0.05977271428571428,college_biology
DPO,q0359,15,0.4666666666666667,-0.21186526666666664,-0.3075302725455989,0.6210938,0.40922853333333337,high_school_geography
DPO,q0361,6,0.8333333333333334,-0.15315383333333335,-0.813766410530691,0.16715483333333334,0.014001,prehistory
DPO,q0362,18,0.6666666666666666,-0.1936555,-0.7442687107677126,0.3338758333333333,0.1402203333333333,jurisprudence
DPO,q0363,3,1.0,-0.166615,-0.6637730423748359,0.16852333333333333,0.0019083333333333333,high_school_world_history
DPO,q0364,6,0.5,-0.3845458333333333,-0.5914740946240544,0.74528,0.36073416666666663,prehistory
DPO,q0365,5,1.0,-0.0694716,-0.9878258102141183,0.0700562,0.0005846,high_school_geography
DPO,q0366,7,0.5714285714285714,-0.05930257142857139,-0.6304547289392836,0.07954614285714286,0.020243571428571427,world_religions
DPO,q0368,16,0.25,-0.10078424999999999,-0.7085797255686855,0.1777343125,0.0769500625,miscellaneous
DPO,q0369,19,0.5789473684210527,-0.3564012105263158,-0.6923608240859555,0.4990684210526316,0.14266721052631579,miscellaneous
DPO,q0370,8,0.875,-0.20635449999999997,-0.8284194825672365,0.280883875,0.07452937500000001,conceptual_physics
DPO,q0371,15,0.8666666666666667,-0.6189875333333333,-0.9548142905818875,0.6466146666666667,0.027627133333333335,high_school_biology
DPO,q0372,19,0.8421052631578947,-0.22764915789473683,-0.776801201856523,0.2955257894736842,0.06787663157894737,philosophy
DPO,q0373,2,0.5,-0.340992,-0.9976448008613299,0.341797,0.000805,college_biology
DPO,q0374,3,1.0,-0.2765556666666667,-0.9956475372849689,0.2776693333333333,0.0011136666666666667,philosophy
DPO,q0376,5,0.6,-0.0194006,-0.623173688708629,0.035791,0.0163904,miscellaneous
DPO,q0377,12,0.6666666666666666,-0.2705201666666666,-0.9131873522182273,0.28963225,0.019112083333333335,jurisprudence
DPO,q0380,8,0.625,-0.13101824999999998,-0.6703398235834147,0.16439825,0.03338,high_school_world_history
DPO,q0381,1,1.0,-0.1064399999999999,-0.9999530273850336,0.106445,5e-06,high_school_geography
DPO,q0383,10,0.3,0.056046899999999976,-0.058717179149637574,0.3201662,0.3762131,philosophy
DPO,q0384,15,0.4666666666666667,-0.020451533333333334,-0.4829457316505852,0.1399904,0.11953886666666666,high_school_world_history
DPO,q0385,5,0.6,0.008591999999999983,-0.5649770275433645,0.0583008,0.0668928,world_religions
DPO,q0386,1,1.0,-0.075143,-0.9993084646585545,0.075195,5.2e-05,global_facts
DPO,q0387,4,0.5,-0.24596874999999999,-0.8828499644644745,0.267334,0.02136525,nutrition
DPO,q0388,15,0.6,-0.5582321333333333,-0.6053401689140094,0.9434897333333333,0.3852576,philosophy
DPO,q0390,7,0.5714285714285714,-0.08734499999999999,-0.7576105856123801,0.114467,0.027122,prehistory
DPO,q0392,8,0.875,-0.04437275,-0.7464321711871906,0.060157625,0.015784874999999997,high_school_european_history
DPO,q0393,7,0.7142857142857143,-0.12959314285714285,-0.6522700782343985,0.18666285714285716,0.057069714285714286,high_school_geography
DPO,q0394,8,0.375,-0.12224199999999996,-0.6982542725562589,0.190918,0.068676,high_school_chemistry
DPO,q0395,19,0.10526315789473684,-0.17930847368421055,-0.0016357902191673182,0.9486019473684211,0.7692934736842105,college_biology
DPO,q0397,10,0.7,-0.25671299999999997,-0.8301108312422066,0.2967773,0.040064300000000004,miscellaneous
DPO,q0398,19,0.8947368421052632,-0.13562805263157895,-0.9001627994292648,0.14154994736842105,0.005921894736842105,miscellaneous
DPO,q0399,3,0.6666666666666666,-0.16812033333333332,-0.6258476413436029,0.211507,0.043386666666666664,high_school_us_history
DPO,q0403,19,0.631578947368421,-0.29013,-0.7171490346590906,0.36464336842105266,0.07451336842105263,prehistory
DPO,q0404,19,0.6842105263157895,-0.47783010526315794,-0.6351651537346156,0.6988076842105263,0.2209775789473684,philosophy
DPO,q0406,19,0.10526315789473684,-0.11952894736842104,-0.39409241264102474,0.3995167894736842,0.2799878421052632,miscellaneous
DPO,q0407,19,0.5263157894736842,-0.12329242105263158,-0.48855461421463164,0.27323673684210525,0.14994431578947368,philosophy
DPO,q0408,11,0.5454545454545454,-0.055653090909090895,-0.8936304965318911,0.05927054545454546,0.0036174545454545457,miscellaneous
DPO,q0409,18,0.5,-0.1517193888888889,-0.648964809865589,0.275906,0.12418661111111111,miscellaneous
DPO,q0411,16,0.75,-0.0745108125,-0.8118748008538454,0.0886535,0.0141426875,high_school_chemistry
DPO,q0412,17,0.17647058823529413,-0.20244876470588236,-0.410852972364804,0.49833394117647056,0.2958851764705882,prehistory
DPO,q0413,19,0.10526315789473684,-0.06435673684210524,0.12533081037867144,0.638581947368421,0.5742252105263158,conceptual_physics
DPO,q0414,17,0.23529411764705882,-0.18348664705882353,-0.29075011766527975,0.555606705882353,0.3721200588235294,college_biology
DPO,q0415,13,0.38461538461538464,-0.26570492307692306,-0.728139152192524,0.368765,0.10306007692307692,conceptual_physics
DPO,q0416,13,0.9230769230769231,-0.36695907692307694,-0.8074924176159927,0.4530499230769231,0.08609084615384616,prehistory
DPO,q0419,8,0.625,0.03144137499999999,-0.3516612764905499,0.01396175,0.045403124999999996,world_religions
DPO,q0420,19,0.8947368421052632,-0.28107299999999996,-0.9136886394049824,0.30162926315789473,0.020556263157894737,miscellaneous
DPO,q0421,11,0.8181818181818182,-0.5116238181818182,-0.686558522624468,0.6812855454545454,0.16966172727272727,anatomy
DPO,q0422,6,0.6666666666666666,-0.23881049999999995,-0.4990108895589733,0.4507651666666666,0.21195466666666665,miscellaneous
DPO,q0423,9,0.6666666666666666,-0.025528333333333344,-0.5805001974706246,0.10188811111111112,0.07635977777777778,high_school_biology
DPO,q0424,1,0.0,-0.000732,-0.04475148254569909,0.016357,0.015625,nutrition
DPO,q0426,3,1.0,-0.7770586666666667,-0.9595791064777973,0.8098956666666667,0.032837,philosophy
DPO,q0427,17,0.17647058823529413,-0.037034529411764695,-0.5813890564969454,0.07720594117647059,0.040171411764705886,miscellaneous
DPO,q0428,19,0.5789473684210527,-0.4012741578947368,-0.4179052010548749,0.8050987368421052,0.4038245789473684,prehistory
DPO,q0429,18,0.16666666666666666,-0.19548138888888886,-0.8331405568845187,0.23581283333333333,0.04033144444444445,conceptual_physics
DPO,q0430,15,0.4,-0.12738686666666663,-0.6197358768944683,0.2205566,0.09316973333333335,anatomy
DPO,q0431,11,0.6363636363636364,-0.42125827272727273,-0.7863311770249205,0.5240591818181818,0.1028009090909091,high_school_geography
DPO,q0432,19,0.21052631578947367,-0.05442342105263159,-0.04357296508383126,0.5232318421052632,0.4688084210526316,miscellaneous
DPO,q0434,5,1.0,-0.20062259999999993,-0.6647988705490098,0.2941408,0.0935182,high_school_geography
DPO,q0435,4,0.25,0.077237,-0.23652733927247704,0.20782475,0.28506175,miscellaneous
DPO,q0436,19,0.5263157894736842,-0.4860382105263158,-0.49833331238223194,0.8343953684210527,0.34835715789473687,nutrition
DPO,q0437,17,0.7058823529411765,-0.2997601176470588,-0.6369315755716458,0.46495852941176474,0.16519841176470587,prehistory
DPO,q0438,15,0.4666666666666667,-0.3114824666666667,-0.5609732189454331,0.5587891333333332,0.24730666666666667,college_biology
DPO,q0440,16,0.375,-0.1292875,-0.6348872705590294,0.19929493750000002,0.07000743749999999,high_school_biology
DPO,q0441,18,0.7222222222222222,-0.417085,-0.8326515872829298,0.5060221111111111,0.0889371111111111,conceptual_physics
DPO,q0442,13,0.6923076923076923,-0.36055661538461536,-0.7243831990787073,0.5054085384615384,0.14485192307692307,high_school_biology
DPO,q0443,17,0.23529411764705882,-0.07624894117647057,-0.5462010203929999,0.11936329411764707,0.04311435294117647,miscellaneous
DPO,q0444,19,0.42105263157894735,-0.007692052631578946,-0.37882928781194486,0.16199694736842107,0.15430489473684209,prehistory
DPO,q0445,17,0.23529411764705882,-0.21357952941176467,-0.3614486946102153,0.4618888823529412,0.24830935294117645,prehistory
DPO,q0446,2,1.0,-0.45783950000000007,-0.9599343934213357,0.47949200000000003,0.021652499999999998,philosophy
DPO,q0448,13,0.23076923076923078,-0.2946483846153846,-0.7076448163754143,0.41000607692307695,0.1153576923076923,jurisprudence
DPO,q0449,16,0.375,0.004257187500000013,-0.256417562468707,0.02012075,0.024377937500000002,high_school_world_history
DPO,q0453,1,1.0,-0.261544,-0.9993313439222984,0.261719,0.000175,college_chemistry
DPO,q0454,4,1.0,-0.0426905,-0.9817993667009356,0.04373175,0.00104125,philosophy
DPO,q0455,19,0.5789473684210527,-0.1531327368421053,-0.4668111268180972,0.34479073684210526,0.191658,astronomy
DPO,q0456,19,0.05263157894736842,0.06762673684210527,-0.23309648146558354,0.26940273684210525,0.33702947368421055,miscellaneous
DPO,q0460,19,0.47368421052631576,-0.09631468421052634,-0.4254588784014287,0.29367547368421054,0.19736078947368418,miscellaneous
DPO,q0462,17,0.6470588235294118,-0.16793041176470586,-0.8482627442836647,0.19591582352941175,0.027985411764705884,miscellaneous
DPO,q0463,6,0.8333333333333334,-0.03678949999999998,-0.6504226735552106,0.0582175,0.021428000000000003,high_school_chemistry
DPO,q0464,15,0.8,-0.28960193333333334,-0.8745647345469739,0.33932300000000004,0.04972106666666666,miscellaneous
DPO,q0469,7,0.5714285714285714,-0.375364,-0.4519922998046311,0.5938897142857142,0.21852571428571427,world_religions
DPO,q0470,17,0.17647058823529413,0.029507117647058802,-0.2862945710956297,0.0662304705882353,0.0957375882352941,philosophy
DPO,q0471,12,0.4166666666666667,-0.187416,-0.5619606486133156,0.27014175,0.08272575,anatomy
DPO,q0472,8,0.75,-0.037878499999999975,-0.8777498690600627,0.040740875,0.002862375,high_school_us_history
DPO,q0474,3,1.0,-0.585681,-0.9707716999907593,0.6041663333333334,0.018485333333333333,high_school_biology
DPO,q0476,19,0.3684210526315789,-0.14099810526315787,-0.27810202456867017,0.5332546842105262,0.39225657894736843,miscellaneous
DPO,q0477,17,0.29411764705882354,-0.18690423529411762,-0.3881832680399318,0.4916705294117647,0.30476629411764705,high_school_biology
DPO,q0478,7,0.8571428571428571,-0.0495282857142857,-0.8394640805319337,0.062692,0.013163714285714287,world_religions
DPO,q0479,15,0.13333333333333333,-0.1548572,-0.4912168657915774,0.3216308666666666,0.16677366666666668,high_school_biology
DPO,q0480,14,0.5,-0.05153335714285713,-0.5332628087968124,0.13380635714285713,0.082273,high_school_biology
DPO,q0482,13,0.5384615384615384,-0.11076869230769232,-0.6458170068650445,0.17871092307692307,0.06794223076923077,global_facts
DPO,q0483,7,0.5714285714285714,-0.027133999999999985,-0.6192267386651383,0.04187885714285715,0.014744857142857143,high_school_world_history
DPO,q0484,10,0.8,-0.16639350000000003,-0.5622141559992245,0.27202160000000003,0.1056281,high_school_biology
DPO,q0485,18,0.3333333333333333,-0.04375538888888889,-0.5147806089204381,0.11884911111111111,0.07509372222222223,prehistory
DPO,q0487,10,0.7,-0.07307209999999999,-0.8420862211121565,0.08664540000000001,0.0135733,high_school_world_history
DPO,q0489,16,0.1875,-0.296432625,-0.26856424330678313,0.869873125,0.5734405,nutrition
DPO,q0490,19,0.2631578947368421,-0.2340466842105263,-0.6079414322744662,0.49799542105263156,0.26394873684210524,miscellaneous
DPO,q0491,1,1.0,-0.062012,-0.39197739613028826,0.158203,0.096191,global_facts
DPO,q0492,17,0.5294117647058824,-0.215559,-0.6046322578730932,0.36033735294117647,0.14477835294117647,high_school_geography
DPO,q0493,16,0.8125,-0.23266074999999997,-0.8080961546289993,0.279602125,0.046941375,high_school_biology
DPO,q0495,7,0.14285714285714285,-0.15252757142857143,-0.2945718112293142,0.4590542857142857,0.3065267142857143,high_school_world_history
DPO,q0496,3,0.6666666666666666,-0.10341233333333327,-0.950363748915231,0.10709666666666666,0.0036843333333333333,miscellaneous
DPO,q0497,16,0.875,-0.4594123125,-0.8447438828182983,0.543151875,0.0837395625,nutrition
